,0
lm - type of stenosis,-0.000267002422043472
lada - type of stenosis,-0.002921135707032959
ladb - type of stenosis,-0.0006605075021559249
ladc - type of stenosis,-0.0026202458778683347
d1 - type of stenosis,-0.0017845941043198497
d2 - type of stenosis,-0.0013737676045124068
lcxa - type of stenosis,-0.0018656490581007805
lcxb - type of stenosis,-0.0021115483773508224
lcxc -type of stenosis,-0.0011891414291672327
lpd - type of stenosis,-0.0005248383199218875
lom1 - type of stenosis,-0.001148586821827087
lom2 - type of stenosis,-0.0010057979435445373
im - type of stenosis,-0.00091361915252132
lpl - type of stenosis,-0.0005657708124709131
rcaa - type of stenosis,-0.0015974578917758568
rcab - type of stenosis,-0.0007451660004703967
rcac - type of stenosis,-0.002175090440701817
rpd - type of stenosis,-0.001255848863437376
rpl - type of stenosis,-0.0008287480233770472
stenosis type 1 count,0.0028978140283721864
stenosis type 2 count,-0.002930880263048192
max cta type,-0.0008243069019545196
max high risk cta type,-0.0036834288737800014
sis,0.0013887916038979888
PET CTA PCA1,0.008868981623945341
