,0
lm - type of stenosis,3.990428286289537e-05
lada - type of stenosis,-0.0
ladb - type of stenosis,-0.0
ladc - type of stenosis,-0.0007262674138533296
d1 - type of stenosis,-0.0
d2 - type of stenosis,0.0
lcxa - type of stenosis,0.0
lcxb - type of stenosis,-0.00016172111097463555
lcxc -type of stenosis,0.0
lpd - type of stenosis,-0.00017324806423942544
lom1 - type of stenosis,0.0
lom2 - type of stenosis,-0.0
im - type of stenosis,0.0
lpl - type of stenosis,0.0003448487518772774
rcaa - type of stenosis,0.0
rcab - type of stenosis,0.0010498196011797796
rcac - type of stenosis,-0.0
rpd - type of stenosis,0.000408517994893751
rpl - type of stenosis,-0.0
stenosis type 1 count,0.0
stenosis type 2 count,-0.0
max cta type,4.3982675780189e-05
max high risk cta type,-0.0
sis,-0.0008835871945531851
PET CTA PCA1,0.00022398437794469853
