,0
sex,-0.0
age,0.00023956365331595134
bmi,-0.0001862120074292574
smoking,3.526958608161874e-05
diabetes,0.0004349779075709827
hypertension,-0.0
dyslipidemia,0.0
chestpain,-6.694359985445414e-05
dyspnea,-0.0006034729613425862
lm - type of stenosis,0.0
lada - type of stenosis,0.0
ladb - type of stenosis,0.0
ladc - type of stenosis,-0.0
d1 - type of stenosis,0.00025973094354890406
d2 - type of stenosis,-5.113787786632658e-05
lcxa - type of stenosis,0.0
lcxb - type of stenosis,0.0
lcxc -type of stenosis,0.0
lpd - type of stenosis,-8.582531668397293e-06
lom1 - type of stenosis,-0.0
lom2 - type of stenosis,0.0
im - type of stenosis,0.0
lpl - type of stenosis,0.0
rcaa - type of stenosis,0.0008689959572150436
rcab - type of stenosis,0.0
rcac - type of stenosis,0.0
rpd - type of stenosis,0.0
rpl - type of stenosis,0.0
stenosis type 1 count,-0.0
stenosis type 2 count,-0.0
max cta type,0.0
max high risk cta type,0.0
sis,-0.0006172851533098185
