,0
sex,-0.0005083444183039709
age,0.001404581107730903
bmi,-0.0
smoking,0.0
diabetes,0.0005155194423514229
hypertension,0.0
dyslipidemia,0.0
chestpain,-0.0
dyspnea,-0.0013812597956867159
lm - type of stenosis,7.091750465657453e-05
lada - type of stenosis,-0.0
ladb - type of stenosis,0.0
ladc - type of stenosis,-0.0009947496069571558
d1 - type of stenosis,0.0
d2 - type of stenosis,-0.00013955922725544524
lcxa - type of stenosis,0.0
lcxb - type of stenosis,-0.0
lcxc -type of stenosis,0.00013946092549066265
lpd - type of stenosis,-0.0
lom1 - type of stenosis,-0.0
lom2 - type of stenosis,-0.0
im - type of stenosis,-0.0
lpl - type of stenosis,-0.0
rcaa - type of stenosis,0.0
rcab - type of stenosis,0.0006144507491238799
rcac - type of stenosis,0.0
rpd - type of stenosis,0.0003033763812917867
rpl - type of stenosis,9.670057211219921e-05
stenosis type 1 count,0.0
stenosis type 2 count,-0.0
max cta type,0.0
max high risk cta type,-0.0
sis,-4.624136775636221e-05
PET CTA PCA1,0.0003753589986617359
