,0
lm - type of stenosis,0.0005167855704411382
lada - type of stenosis,-0.0007942239299394959
ladb - type of stenosis,0.00031225896124376974
ladc - type of stenosis,-0.00021246312512833903
d1 - type of stenosis,0.0
d2 - type of stenosis,-1.0348397589772908e-05
lcxa - type of stenosis,0.0
lcxb - type of stenosis,0.00011981654348609942
lcxc -type of stenosis,0.00040760653063028204
lpd - type of stenosis,-6.318335785841894e-05
lom1 - type of stenosis,6.267750933110908e-05
lom2 - type of stenosis,-5.414297176309374e-05
im - type of stenosis,-0.00012300393318263213
lpl - type of stenosis,-0.0
rcaa - type of stenosis,0.0
rcab - type of stenosis,0.0003467210930569626
rcac - type of stenosis,0.0
rpd - type of stenosis,-4.593356105386995e-05
rpl - type of stenosis,0.0
str_seg_1,0.0
str_seg_4,1.5107824192477592e-05
str_seg_5,0.0
str_seg_6,-0.0
str_seg_7,-0.0
str_seg_8,-0.0
str_seg_9,0.0007905767714881555
str_seg_10,0.0
str_seg_11,-0.0
str_seg_12,-0.0
str_seg_13,-0.0
str_seg_14,0.0
str_seg_15,0.0
str_seg_16,-0.0002548814045724651
str_seg_17,-0.0
stenosis type 1 count,-0.0
stenosis type 2 count,-0.0
max cta type,0.00029046711994255847
max high risk cta type,-0.0
sis,-0.0002419816786331707
max_str_seg,0.0
max_lad_str,-0.0
max_lcx_str,0.0
max_rca_str,0.0
non-zero pet segs,-0.0
PET PCA1,0.00047452484996868705
PET PCA2,0.0004429078544788351
