,0
sex,-0.000356071987440604
age,0.00023687529129849517
bmi,-0.0002498981279329964
smoking,-0.0001402840865773853
diabetes,0.00029458942938664624
hypertension,-0.00010014558441235996
dyslipidemia,-0.00012207102253682762
chestpain,0.00022894083036621967
dyspnea,-0.0004633888213263174
str_seg_1,0.00039363084594652877
str_seg_4,-0.0011973674365964996
str_seg_5,0.00014764258701174053
str_seg_6,0.00015709918736907876
str_seg_7,0.0006285757468348991
str_seg_8,-0.000619930199568873
str_seg_9,0.0007617674458833049
str_seg_10,0.0007495046565180844
str_seg_11,0.0013356736856330374
str_seg_12,-0.001159945671345298
str_seg_13,0.0010170118465018712
str_seg_14,-0.0012173391179402314
str_seg_15,0.0005776170834668571
str_seg_16,-0.0012069329276664775
str_seg_17,0.00014675682529553442
max_str_seg,0.000662285733575735
max_lad_str,-0.0006244727137830988
max_lcx_str,-0.00012977729493207296
max_rca_str,0.0006224067508126721
non-zero pet segs,-0.0002169569566127769
