,0
sex,-0.0008804546815338106
age,2.7769831415311786e-06
bmi,-0.003365863950198203
smoking,0.0014701536690904973
diabetes,0.0018391885280719359
hypertension,-0.00018070399070092404
dyslipidemia,-0.0010007827637588573
chestpain,0.0014441489928861515
dyspnea,-0.00046907567776675494
lm - type of stenosis,-0.0006868919071089276
lada - type of stenosis,5.5382539893276156e-05
ladb - type of stenosis,0.0005414770260506775
ladc - type of stenosis,-0.00011150505887207343
d1 - type of stenosis,-0.00010306113605895888
d2 - type of stenosis,0.00013358948923137103
lcxa - type of stenosis,6.503264668670765e-05
lcxb - type of stenosis,0.0005876571891886279
lcxc -type of stenosis,-0.0008399361191306067
lpd - type of stenosis,-0.00016282199040181178
lom1 - type of stenosis,-0.0008598505252619208
lom2 - type of stenosis,1.804084159722967e-06
im - type of stenosis,0.0004960847901260817
lpl - type of stenosis,-0.0002672223788324704
rcaa - type of stenosis,0.0003967107132200328
rcab - type of stenosis,0.0013218140622469304
rcac - type of stenosis,-0.00021644784205184986
rpd - type of stenosis,0.0005847333129171134
rpl - type of stenosis,-2.181701663259586e-06
str_seg_1,-0.004993685549348336
str_seg_4,-0.0023448809151893363
str_seg_5,0.0006856437799630092
str_seg_6,0.00017736286031904243
str_seg_7,0.0012495427204776554
str_seg_8,0.004190264637890416
str_seg_9,-0.0005605863595376005
str_seg_10,-0.004335976973020638
str_seg_11,2.7055608550885462e-05
str_seg_12,-0.0007622356497774841
str_seg_13,0.0010121091234527066
str_seg_14,-0.000979044107672586
str_seg_15,0.0005070229494680262
str_seg_16,0.0008739310480092245
str_seg_17,0.0004981211137075117
stenosis type 1 count,8.887129707612091e-06
stenosis type 2 count,-0.0004143079555164788
max cta type,0.0039614907469093606
max high risk cta type,-0.0010789616733425794
sis,-0.0006439030156458712
max_str_seg,0.0012000146479089545
max_lad_str,-0.000866266226792795
max_lcx_str,0.002237235458730054
max_rca_str,0.006906386222463581
non-zero pet segs,-0.00034923377766204306
