,0
sex,-0.0
age,0.0
bmi,-0.00024069481330876667
smoking,0.0
diabetes,-0.0
hypertension,-0.0
dyslipidemia,-0.0
chestpain,-0.0
dyspnea,-0.00018461192787866507
lm - type of stenosis,-0.0
lada - type of stenosis,-0.0
ladb - type of stenosis,-0.0
ladc - type of stenosis,-6.143649079674091e-05
d1 - type of stenosis,0.00022990911778050528
d2 - type of stenosis,-0.0
lcxa - type of stenosis,0.0
lcxb - type of stenosis,-0.0
lcxc -type of stenosis,0.0
lpd - type of stenosis,-0.00013823831244844285
lom1 - type of stenosis,0.00016556713927406402
lom2 - type of stenosis,-0.0
im - type of stenosis,-0.0
lpl - type of stenosis,0.0001898707472130901
rcaa - type of stenosis,0.00043454896398755676
rcab - type of stenosis,0.0
rcac - type of stenosis,-0.0
rpd - type of stenosis,0.00029118284700451456
rpl - type of stenosis,-0.00016082364208238882
stenosis type 1 count,0.0
stenosis type 2 count,-0.0
max cta type,0.0
max high risk cta type,0.0
sis,-0.0006894496490431905
PET CTA PCA1,0.0
