,0
sex,-0.0
age,0.0005424260605263121
bmi,-0.0
smoking,-0.0
diabetes,0.0004880835353856497
hypertension,-0.0
dyslipidemia,0.0
chestpain,-0.0
dyspnea,-0.0008490521660678974
lm - type of stenosis,0.0
lada - type of stenosis,-0.0
ladb - type of stenosis,0.0
ladc - type of stenosis,-0.00010585190196235703
d1 - type of stenosis,0.00036431865716090136
d2 - type of stenosis,-0.0
lcxa - type of stenosis,6.94436747513109e-05
lcxb - type of stenosis,-0.0003083436393225737
lcxc -type of stenosis,0.0007712801997488777
lpd - type of stenosis,-0.0
lom1 - type of stenosis,0.0
lom2 - type of stenosis,-0.0
im - type of stenosis,0.0003349414175487546
lpl - type of stenosis,4.261987253837558e-05
rcaa - type of stenosis,0.00027333342834341093
rcab - type of stenosis,0.00034938505798370694
rcac - type of stenosis,7.509230594738149e-05
rpd - type of stenosis,0.00044226775227866193
rpl - type of stenosis,5.346331281343859e-05
str_seg_1,-0.0
str_seg_4,0.0
str_seg_5,0.0
str_seg_6,0.0
str_seg_7,-0.0
str_seg_8,-0.0
str_seg_9,0.00044063610725538426
str_seg_10,0.001112434457774031
str_seg_11,0.0
str_seg_12,-0.00040157489667748153
str_seg_13,-0.0
str_seg_14,-0.0
str_seg_15,0.0
str_seg_16,-0.0004436142932335247
str_seg_17,-0.0
stenosis type 1 count,-0.0
stenosis type 2 count,-0.0
max cta type,0.0
max high risk cta type,-0.0
sis,-0.0002928544011767071
max_str_seg,0.0
max_lad_str,-0.0
max_lcx_str,0.0
max_rca_str,0.00029994004854351123
non-zero pet segs,0.0
