,0
sex,-0.0005749161576589595
age,0.000983119261270569
bmi,-0.0014711789732059556
smoking,0.0008435405733107735
diabetes,0.0004325323317314691
hypertension,-0.0006429135831390362
dyslipidemia,4.124106164019987e-05
chestpain,0.0009511769622207028
dyspnea,-0.0009743793847327757
lm - type of stenosis,0.001356619420656984
lada - type of stenosis,0.0004206480076087482
ladb - type of stenosis,0.0007548340201802407
ladc - type of stenosis,-5.031922595539162e-05
d1 - type of stenosis,-0.0003744764224919755
d2 - type of stenosis,0.0004055476581345512
lcxa - type of stenosis,0.0005191863179293955
lcxb - type of stenosis,0.0006108239922706425
lcxc -type of stenosis,-0.0002688773877986785
lpd - type of stenosis,-0.00047910497339101276
lom1 - type of stenosis,-0.0009933322600482006
lom2 - type of stenosis,-0.0004584277471087591
im - type of stenosis,-3.206842387428636e-05
lpl - type of stenosis,-0.0010684890349913654
rcaa - type of stenosis,0.0009936260085033947
rcab - type of stenosis,0.000364853631356915
rcac - type of stenosis,0.0003562027359048693
rpd - type of stenosis,-0.00019201726997584274
rpl - type of stenosis,0.0006544239795801814
str_seg_1,-0.005351371632513917
str_seg_4,-0.0034397474807544444
str_seg_5,0.0020115879957209324
str_seg_6,-0.0005491004430034531
str_seg_7,0.0010599214693983868
str_seg_8,0.0042203994194760005
str_seg_9,0.0009443411775528225
str_seg_10,-0.0025055938185100024
str_seg_11,0.0025603809527087813
str_seg_12,0.0012957378505627395
str_seg_13,-0.001086640051441115
str_seg_14,0.0026319002198762712
str_seg_15,0.004225200583714602
str_seg_16,-0.0019152299588127118
str_seg_17,-0.0008100520017659622
stenosis type 1 count,0.00010677617816522444
stenosis type 2 count,-0.0011934591099067525
max cta type,0.003827682795149194
max high risk cta type,-0.0012234345637014738
sis,-0.0016846360093583632
max_str_seg,0.007992442279535236
max_lad_str,-0.0009817991270232277
max_lcx_str,-0.0042858281350204525
max_rca_str,0.0008728112311776817
non-zero pet segs,-0.000659192933685255
