,0
lm - type of stenosis,0.0007069867218794113
lada - type of stenosis,-0.0
ladb - type of stenosis,-0.0
ladc - type of stenosis,-0.0
d1 - type of stenosis,-0.0
d2 - type of stenosis,-0.0
lcxa - type of stenosis,7.331627715122816e-05
lcxb - type of stenosis,-0.0
lcxc -type of stenosis,0.0
lpd - type of stenosis,-0.0
lom1 - type of stenosis,-0.00013325771889993976
lom2 - type of stenosis,-3.0793377846888605e-05
im - type of stenosis,-0.0
lpl - type of stenosis,-0.0
rcaa - type of stenosis,0.0
rcab - type of stenosis,0.0002483971273478065
rcac - type of stenosis,-0.0
rpd - type of stenosis,0.0
rpl - type of stenosis,0.0
stenosis type 1 count,0.0
stenosis type 2 count,-0.0
max cta type,0.0002915324024995457
max high risk cta type,0.0
sis,-0.0
CTA PCA1,0.0007813217479144465
