,0
lm - type of stenosis,0.0
lada - type of stenosis,0.0
ladb - type of stenosis,0.0
ladc - type of stenosis,-5.782146602019264e-05
d1 - type of stenosis,0.0
d2 - type of stenosis,-0.0
lcxa - type of stenosis,0.0
lcxb - type of stenosis,-0.0
lcxc -type of stenosis,0.0
lpd - type of stenosis,-0.0
lom1 - type of stenosis,-0.0
lom2 - type of stenosis,0.0
im - type of stenosis,0.0
lpl - type of stenosis,0.0
rcaa - type of stenosis,0.0
rcab - type of stenosis,0.0005227166239735837
rcac - type of stenosis,-0.0
rpd - type of stenosis,0.0005437758337378507
rpl - type of stenosis,-0.0
stenosis type 1 count,-0.0
stenosis type 2 count,-0.0
max cta type,0.00037065942819743944
max high risk cta type,0.0
sis,-9.243584671442812e-05
PCA1,0.0002861951466118101
PCA2,0.00029475387456400474
