,0
lm - type of stenosis,-0.0
lada - type of stenosis,0.0
ladb - type of stenosis,8.823776281032028e-05
ladc - type of stenosis,0.0
d1 - type of stenosis,-0.0
d2 - type of stenosis,-0.0
lcxa - type of stenosis,0.0
lcxb - type of stenosis,0.0
lcxc -type of stenosis,-0.00018141275879672445
lpd - type of stenosis,-0.0
lom1 - type of stenosis,-0.00016355889516224436
lom2 - type of stenosis,-0.0
im - type of stenosis,0.0
lpl - type of stenosis,-0.00023699494496726598
rcaa - type of stenosis,0.0005195908404253197
rcab - type of stenosis,0.0007103032848239304
rcac - type of stenosis,0.0
rpd - type of stenosis,0.0
rpl - type of stenosis,-0.0
stenosis type 1 count,0.0
stenosis type 2 count,-0.0
max cta type,0.0014187575229203003
max high risk cta type,0.0
sis,-0.0036931081800110023
CTA PCA1,0.0008638906260943801
