,0
sex,-0.00019792735033234937
age,-0.0
bmi,-0.0002753037503890264
smoking,0.0
diabetes,-0.0
hypertension,-0.0
dyslipidemia,0.0
chestpain,0.0006135095151698381
dyspnea,-0.0
lm - type of stenosis,-0.0
lada - type of stenosis,0.0
ladb - type of stenosis,0.0007696223582448473
ladc - type of stenosis,-6.467469305294912e-05
d1 - type of stenosis,-0.0
d2 - type of stenosis,0.0
lcxa - type of stenosis,-0.0
lcxb - type of stenosis,-0.0
lcxc -type of stenosis,-0.0
lpd - type of stenosis,-0.0
lom1 - type of stenosis,-0.0001467196006877621
lom2 - type of stenosis,0.0
im - type of stenosis,0.0
lpl - type of stenosis,-0.0
rcaa - type of stenosis,0.00010045122503179263
rcab - type of stenosis,0.0006025288240347637
rcac - type of stenosis,0.00017533179279878916
rpd - type of stenosis,0.0
rpl - type of stenosis,0.0
stenosis type 1 count,0.0
stenosis type 2 count,-0.0
max cta type,0.001690166483563716
max high risk cta type,0.0
sis,-0.003961335848636443
CTA PCA1,0.0006265236500463576
