,0
sex,-0.0
age,-0.0004512564561833912
bmi,-0.0
smoking,0.0
diabetes,0.0
hypertension,0.0
dyslipidemia,-0.0
chestpain,0.0011080454267649866
dyspnea,-0.0
lm - type of stenosis,-6.871581172197418e-05
lada - type of stenosis,0.0
ladb - type of stenosis,0.0003614349566265346
ladc - type of stenosis,-0.0
d1 - type of stenosis,-0.0
d2 - type of stenosis,-0.0
lcxa - type of stenosis,-0.0
lcxb - type of stenosis,0.0
lcxc -type of stenosis,-0.0
lpd - type of stenosis,0.0
lom1 - type of stenosis,-1.6968854966688372e-05
lom2 - type of stenosis,0.0
im - type of stenosis,0.0
lpl - type of stenosis,-0.0
rcaa - type of stenosis,0.00021799520084333314
rcab - type of stenosis,0.00140321917502993
rcac - type of stenosis,0.0
rpd - type of stenosis,0.0
rpl - type of stenosis,0.0
stenosis type 1 count,0.0
stenosis type 2 count,-0.0
max cta type,0.0026492956885520173
max high risk cta type,0.0
sis,-0.003615777444697585
CTA PCA1,0.0
