,0
lm - type of stenosis,0.0
lada - type of stenosis,0.0
ladb - type of stenosis,0.0
ladc - type of stenosis,-0.00017680087639758814
d1 - type of stenosis,-0.0
d2 - type of stenosis,-0.0
lcxa - type of stenosis,0.0
lcxb - type of stenosis,0.0
lcxc -type of stenosis,-0.0
lpd - type of stenosis,0.0
lom1 - type of stenosis,-0.0
lom2 - type of stenosis,-0.0
im - type of stenosis,0.0
lpl - type of stenosis,-4.097285558545592e-05
rcaa - type of stenosis,0.00037648563235011446
rcab - type of stenosis,0.0010375849802509358
rcac - type of stenosis,0.0
rpd - type of stenosis,0.0
rpl - type of stenosis,0.0
stenosis type 1 count,0.0
stenosis type 2 count,-0.0
max cta type,0.0019257217085385616
max high risk cta type,0.0
sis,-0.0036839873230048495
CTA PCA1,0.0007316500869028237
