,0
sex,-0.0
age,-0.0
bmi,-0.0
smoking,0.0
diabetes,0.0
hypertension,-0.0
dyslipidemia,-0.0
chestpain,0.0009270035501856703
dyspnea,-0.0
lm - type of stenosis,-0.0
lada - type of stenosis,0.0
ladb - type of stenosis,0.0
ladc - type of stenosis,-0.00043928872187149246
d1 - type of stenosis,0.0
d2 - type of stenosis,0.0
lcxa - type of stenosis,0.0
lcxb - type of stenosis,-0.0
lcxc -type of stenosis,-0.00020460916430869265
lpd - type of stenosis,-0.00012017596795433312
lom1 - type of stenosis,-0.00013546301882967708
lom2 - type of stenosis,-0.0
im - type of stenosis,-0.0
lpl - type of stenosis,-0.0005631323122950104
rcaa - type of stenosis,0.0
rcab - type of stenosis,0.001019754220058499
rcac - type of stenosis,0.0
rpd - type of stenosis,0.0
rpl - type of stenosis,0.0
str_seg_1,-0.00010897688814939925
str_seg_4,-0.0
str_seg_5,-0.0
str_seg_6,-0.0
str_seg_7,0.0
str_seg_8,0.0024763026284368404
str_seg_9,0.0
str_seg_10,-0.0
str_seg_11,-0.0
str_seg_12,-0.0
str_seg_13,0.0
str_seg_14,0.00014311056813127586
str_seg_15,0.0
str_seg_16,-0.0
str_seg_17,0.0
stenosis type 1 count,0.0
stenosis type 2 count,-0.0
max cta type,0.002161581700772756
max high risk cta type,0.0
sis,-0.0017336966071039642
max_str_seg,0.001483677594682011
max_lad_str,6.463852552862939e-05
max_lcx_str,0.0
max_rca_str,0.0006665863008528825
non-zero pet segs,-0.0
PCA1,0.0008694887305229118
PCA2,0.0
