,0
sex,-0.001352270958669007
age,0.0004982601083343425
bmi,-0.0006813848650702491
smoking,0.00048000425333245996
diabetes,0.0008231853026056243
hypertension,-0.0002473392966023133
dyslipidemia,-0.0006255896623725564
chestpain,0.0015475233243942969
dyspnea,-0.00029098443010795245
lm - type of stenosis,0.001909242881915789
lada - type of stenosis,0.0021338201904930105
ladb - type of stenosis,0.002212545783665525
ladc - type of stenosis,0.0014094180820385703
d1 - type of stenosis,0.00170198765479717
d2 - type of stenosis,0.0010910204470029202
lcxa - type of stenosis,0.0021229335788186493
lcxb - type of stenosis,0.0026011390330237345
lcxc -type of stenosis,0.001711783573540773
lpd - type of stenosis,0.00030014856765829816
lom1 - type of stenosis,0.0008321486154274433
lom2 - type of stenosis,0.000645843479951556
im - type of stenosis,0.0007758931268789725
lpl - type of stenosis,0.00027701003901119765
rcaa - type of stenosis,0.0029539778283812425
rcab - type of stenosis,0.0032991376897172006
rcac - type of stenosis,0.0022274281086278845
rpd - type of stenosis,0.0015910243663312129
rpl - type of stenosis,0.0006847945025801525
str_seg_1,-0.00407373891834301
str_seg_4,-0.0039115772508027365
str_seg_5,0.0006790837221576343
str_seg_6,0.0005341718857165605
str_seg_7,0.004261601678677929
str_seg_8,0.0036915774473349774
str_seg_9,0.0025584528680459425
str_seg_10,-0.002862960776394882
str_seg_11,0.0052736080404850675
str_seg_12,-0.0006623026733713263
str_seg_13,-0.002457437567289071
str_seg_14,0.002777217403173407
str_seg_15,-0.000278300406617945
str_seg_16,7.677490170006469e-05
str_seg_17,0.0014543543166693597
stenosis type 1 count,-0.002710669474896865
stenosis type 2 count,0.0011170981709616146
max cta type,0.006549555618456349
max high risk cta type,0.0016927908407212652
sis,-0.00389690680442789
max_str_seg,0.00744615262037678
max_lad_str,0.0029890333084219493
max_lcx_str,0.004469349317934007
max_rca_str,0.007680838894070195
non-zero pet segs,0.0023649106301303737
PCA1,-0.012240815286064789
PCA2,0.0009191484902339404
