,0
sex,-0.0
age,0.0
bmi,-0.0
smoking,-0.0
diabetes,0.0
hypertension,-0.0
dyslipidemia,-0.0
chestpain,0.0
dyspnea,-0.0
lm - type of stenosis,0.0
lada - type of stenosis,0.0
ladb - type of stenosis,3.8666661977202924e-05
ladc - type of stenosis,-0.0
d1 - type of stenosis,0.0
d2 - type of stenosis,-0.0
lcxa - type of stenosis,0.0
lcxb - type of stenosis,-0.0
lcxc -type of stenosis,0.0
lpd - type of stenosis,0.0
lom1 - type of stenosis,-0.0
lom2 - type of stenosis,0.0
im - type of stenosis,0.0
lpl - type of stenosis,0.0
rcaa - type of stenosis,4.343730637480627e-05
rcab - type of stenosis,0.0
rcac - type of stenosis,0.0
rpd - type of stenosis,0.0
rpl - type of stenosis,0.0
stenosis type 1 count,-0.0
stenosis type 2 count,0.0
max cta type,0.00018944785500748132
max high risk cta type,0.0
sis,-0.00041670766962425735
