,0
sex,-0.0
age,0.00026064817543521273
bmi,-0.0
smoking,0.0
diabetes,-0.0
hypertension,-0.0
dyslipidemia,0.0
chestpain,0.0
dyspnea,-3.6637482901396295e-05
lm - type of stenosis,0.00020478142418067332
lada - type of stenosis,0.0
ladb - type of stenosis,0.0
ladc - type of stenosis,-0.0
d1 - type of stenosis,0.0
d2 - type of stenosis,0.0
lcxa - type of stenosis,0.0
lcxb - type of stenosis,-0.0
lcxc -type of stenosis,0.0
lpd - type of stenosis,0.0
lom1 - type of stenosis,-0.0
lom2 - type of stenosis,-0.0
im - type of stenosis,0.0
lpl - type of stenosis,0.0
rcaa - type of stenosis,0.0
rcab - type of stenosis,0.0010846177246020875
rcac - type of stenosis,0.0
rpd - type of stenosis,0.0002416560931969161
rpl - type of stenosis,0.0
stenosis type 1 count,-0.0
stenosis type 2 count,0.0
max cta type,0.0006790821007409102
max high risk cta type,0.0
sis,-0.00018717127305100222
