,0
sex,-0.0003326919256398759
age,-0.00022308789736415294
bmi,-0.0
smoking,0.0
diabetes,-0.0
hypertension,0.0
dyslipidemia,-0.0
chestpain,0.0008413732758278449
dyspnea,-0.0
lm - type of stenosis,-0.0
lada - type of stenosis,0.0
ladb - type of stenosis,0.0002643045839538456
ladc - type of stenosis,0.0
d1 - type of stenosis,-0.0
d2 - type of stenosis,-0.0
lcxa - type of stenosis,-0.0
lcxb - type of stenosis,0.0005951492385013457
lcxc -type of stenosis,-0.0
lpd - type of stenosis,-0.0
lom1 - type of stenosis,-0.00032568721412407997
lom2 - type of stenosis,0.0
im - type of stenosis,-0.0
lpl - type of stenosis,-5.834597598132391e-06
rcaa - type of stenosis,0.0002749983182769646
rcab - type of stenosis,0.0013312029757948896
rcac - type of stenosis,0.0
rpd - type of stenosis,0.0
rpl - type of stenosis,0.0004967216672997075
stenosis type 1 count,-0.0
stenosis type 2 count,-0.0
max cta type,0.0022761051601911165
max high risk cta type,0.0
sis,-0.0035915569943940537
